   2.009998       2.499998       3.159998       4.199998       5.339998    
   5.979998       5.729998       4.739998       3.589998       2.809998    
   2.689998       3.219998       4.079998       4.819998       5.039999    
   4.769999       4.469998       4.499998       4.779998       4.899998    
   4.499998       3.659998       2.699998       1.879998       1.259998    
  0.8399984      0.5999984      0.4199984      0.2599984      0.1999984    
  0.3499984      0.6399984      0.7799984      0.5799984      0.1899984    
 -0.1500016     -0.3600016       1.599998       2.339998       3.269998    
   4.349998       5.369998       6.039998       6.189998       5.789999    
   5.129998       4.629998       4.659998       5.199998       5.819998    
   6.119998       6.079998       6.069998       6.379998       6.929998    
   7.299998       7.109998       6.259998       5.019999       3.809998    
   2.909998       2.399998       2.099998       1.789998       1.429998    
   1.119998       1.019998       1.069998       1.119998      0.9999984    
  0.7499984      0.4799984      0.2499984     -1.0001574E-02   1.749998    
   2.419998       3.199998       3.959998       4.659998       5.369998    
   6.029998       6.439998       6.559999       6.569998       6.749998    
   7.039998       7.129998       6.959998       6.929998       7.429998    
   8.349998       9.089998       9.139998       8.479999       7.469998    
   6.449998       5.609998       4.989998       4.499998       3.909998    
   3.149998       2.379998       1.879998       1.719998       1.659998    
   1.439998       1.079998      0.7999984      0.6699984      0.6199984    
  0.4899984       1.849998       2.279998       2.709998       3.049998    
   3.459998       4.209998       5.319998       6.479998       7.399998    
   8.019999       8.389998       8.409998       7.989998       7.479998    
   7.559998       8.459998       9.669998       10.32000       10.08000    
   9.309999       8.599998       8.159998       7.869998       7.519998    
   6.899998       5.939998       4.779998       3.779998       3.209998    
   2.919998       2.539998       1.899998       1.199998      0.7799984    
  0.7299984      0.8599984       1.019998       1.389998       1.619998    
   1.749998       1.829998       2.139998       3.019998       4.469998    
   6.129998       7.639998       8.789998       9.399999       9.309999    
   8.659998       8.039998       8.159998       9.079998       10.12000    
   10.56000       10.31000       9.879998       9.649999       9.639998    
   9.549998       9.189999       8.489998       7.559998       6.589998    
   5.879998       5.409998       4.899998       4.019999       2.829998    
   1.729998       1.069998      0.8699984      0.9899984       1.309998    
  0.2399984      0.4199984      0.4799984      0.6199984       1.169998    
   2.349998       4.059999       5.959998       7.729998       9.129998    
   9.899999       9.869998       9.309999       8.829998       8.929998    
   9.529998       10.09000       10.29000       10.25000       10.26000    
   10.34000       10.28000       9.939999       9.389998       8.799998    
   8.329998       8.059999       7.949998       7.699998       6.999998    
   5.759998       4.269999       2.929998       1.959998       1.359998    
   1.119998       1.209998      -1.530002      -1.270002     -0.9300016    
 -0.3300016      0.7799984       2.419998       4.389998       6.379998    
   8.149999       9.519999       10.27000       10.32000       9.969998    
   9.719998       9.799998       10.02000       10.10000       10.08000    
   10.19000       10.44000       10.54000       10.21000       9.539998    
   8.839998       8.399999       8.349998       8.629998       8.939999    
   8.879998       8.199998       7.019998       5.709998       4.489998    
   3.339998       2.259998       1.419998      0.9999984      -3.680001    
  -3.210001      -2.330002      -1.000002      0.8199984       2.989998    
   5.249998       7.329998       9.069998       10.33000       10.95000    
   10.98000       10.74000       10.58000       10.57000       10.50000    
   10.27000       10.07000       10.12000       10.32000       10.32000    
   9.919998       9.269999       8.629998       8.219998       8.149999    
   8.389998       8.699998       8.699998       8.209998       7.429998    
   6.599998       5.729998       4.609998       3.269998       2.009998    
   1.079998      -5.650002      -4.870001      -3.400002      -1.370002    
   1.059998       3.679998       6.219998       8.459998       10.26000    
   11.48000       12.05000       12.01000       11.66000       11.35000    
   11.10000       10.79000       10.35000       9.969998       9.769999    
   9.719998       9.669998       9.539998       9.309999       8.959998    
   8.529998       8.159998       8.049998       8.139998       8.129998    
   7.849998       7.389998       6.889998       6.249998       5.279998    
   4.009998       2.699998       1.549998      -6.740001      -5.580001    
  -3.660002      -1.220002       1.539998       4.379998       7.059998    
   9.339998       11.13000       12.33000       12.89000       12.86000    
   12.40000       11.79000       11.18000       10.59000       9.989998    
   9.409998       8.899999       8.539998       8.469998       8.689999    
   8.999998       9.049998       8.749998       8.319998       8.129998    
   8.229999       8.309999       8.109999       7.669998       7.129998    
   6.459998       5.599998       4.529998       3.399998       2.229998    
  -6.610002      -5.040001      -2.880002     -0.3200016       2.449998    
   5.209998       7.699998       9.669998       11.08000       12.02000    
   12.52000       12.52000       12.04000       11.22000       10.31000    
   9.499998       8.829998       8.169998       7.479998       6.909998    
   6.749998       7.089998       7.689998       8.089998       8.109999    
   8.049998       8.259998       8.739998       9.089998       9.019999    
   8.549998       7.909998       7.189998       6.359998       5.429998    
   4.379998       3.149998      -5.530002      -3.630002      -1.380002    
   1.099998       3.659998       6.089998       8.039998       9.339998    
   10.03000       10.40000       10.60000       10.52000       9.999998    
   9.039998       7.959998       7.109998       6.569998       6.119998    
   5.549998       4.939998       4.659998       4.869998       5.399998    
   5.909998       6.259998       6.689998       7.469998       8.459998    
   9.249998       9.539998       9.409998       9.079998       8.629998    
   7.979998       7.069998       5.909998       4.499998      -4.000001    
  -1.950001      0.2899984       2.579998       4.799998       6.709998    
   8.029998       8.579998       8.529998       8.269999       7.999998    
   7.589998       6.769998       5.539999       4.279998       3.459998    
   3.179998       3.129998       2.939998       2.539998       2.209998    
   2.229998       2.529998       2.919998       3.359998       4.069998    
   5.179998       6.549998       7.799998       8.709998       9.339998    
   9.779998       9.979999       9.729999       8.949998       7.689998    
   6.119998      -2.380002     -0.3300016       1.829998       3.879998    
   5.669998       7.029998       7.779998       7.839998       7.379998    
   6.709998       5.959998       4.989998       3.579998       1.839998    
  0.2599984     -0.6300015     -0.7600015     -0.5000015     -0.3400016    
 -0.4700016     -0.6900015     -0.7600015     -0.6400015     -0.4000016    
 -3.0001573E-02  0.6599984       1.829998       3.389998       5.049998    
   6.599998       8.009998       9.239998       10.11000       10.40000    
   9.959998       8.889998       7.449998     -0.7900016       1.259998    
   3.299998       5.059999       6.399998       7.239998       7.559998    
   7.369998       6.769998       5.919998       4.809999       3.309998    
   1.319998     -0.9000015      -2.820002      -3.930001      -4.180001    
  -3.960001      -3.780001      -3.810001      -3.940001      -3.950001    
  -3.810001      -3.590002      -3.250001      -2.600002      -1.440001    
  0.2199984       2.159998       4.119998       5.949998       7.549998    
   8.789998       9.479999       9.519999       8.949998       7.959998    
  0.6099984       2.679998       4.619998       6.109998       7.029998    
   7.429998       7.369998       6.939998       6.189998       5.179998    
   3.839998       2.079998     -0.1100016      -2.440001      -4.450001    
  -5.750001      -6.330001      -6.510002      -6.650002      -6.870001    
  -7.020001      -6.950001      -6.660001      -6.280002      -5.790001    
  -5.040001      -3.820002      -2.060002      1.9998426E-02   2.109998    
   3.989998       5.579998       6.809999       7.679998       8.109999    
   8.099998       7.689998       1.589998       3.609998       5.389998    
   6.649998       7.289998       7.359998       6.979998       6.229998    
   5.199998       3.949998       2.469998      0.7199984      -1.260002    
  -3.310002      -5.120001      -6.480001      -7.400002      -8.090001    
  -8.720001      -9.290001      -9.580002      -9.470001      -9.000001    
  -8.340001      -7.580001      -6.610002      -5.250001      -3.440001    
  -1.330002      0.7699984       2.629998       4.119998       5.289999    
   6.169998       6.789998       7.119998       7.129998    
   2.749998       2.539998       2.449998       2.719998       3.229998    
   3.539998       3.349998       2.719998       2.079998       1.719998    
   1.689998       1.759998       1.789998       1.769998       1.759998    
   1.949998       2.559998       3.549998       4.509998       4.859998    
   4.459998       3.719998       3.109998       2.789998       2.699998    
   2.789998       2.879998       2.739998       2.219998       1.569998    
   1.069998      0.8199984      0.7099984      0.6499984      0.5399984    
  0.3299984      1.9998426E-02   2.859998       2.169998       1.619998    
   1.529998       1.889998       2.349998       2.529998       2.369998    
   2.139998       2.119998       2.269998       2.349998       2.199998    
   2.009998       2.139998       2.899998       4.289999       5.849998    
   6.889998       6.949998       6.299998       5.589998       5.319998    
   5.399998       5.449998       5.189998       4.549998       3.619998    
   2.699998       2.119998       1.929998       1.979998       2.019998    
   1.939998       1.689998       1.239998      0.7899984       2.919998    
   2.019998       1.139998      0.5799984      0.5999984       1.139998    
   1.799998       2.239998       2.419998       2.569998       2.789998    
   2.879998       2.709998       2.579998       3.019998       4.339998    
   6.239998       7.879998       8.569998       8.239998       7.549998    
   7.319998       7.719998       8.219998       8.179998       7.299998    
   5.819998       4.299998       3.249998       2.859998       2.939998    
   3.089998       3.099998       3.019998       2.819998       2.469998    
   2.099998       2.299998       1.549998      0.6199984     -0.2900016    
 -0.6900015     -0.2600016      0.6799984       1.539998       2.019998    
   2.349998       2.739998       3.049998       3.119998       3.219998    
   3.929998       5.549998       7.609998       9.189999       9.689999    
   9.359998       9.029998       9.369998       10.17000       10.71000    
   10.35000       9.029998       7.229998       5.639998       4.659998    
   4.299998       4.179998       3.999998       3.759998       3.679998    
   3.719998       3.699998       3.519998       1.189998      0.5899984    
 -0.3200016      -1.420002      -2.110002      -1.910002      -1.070002    
 -0.1800016      0.4399984       1.019998       1.789998       2.599998    
   3.149998       3.609998       4.529998       6.179998       8.179998    
   9.769999       10.51000       10.68000       10.94000       11.57000    
   12.27000       12.44000       11.82000       10.63000       9.309999    
   8.179998       7.339998       6.689998       6.039998       5.339998    
   4.789999       4.589998       4.689998       4.769999       4.589998    
  0.2099984     -0.5300016      -1.480002      -2.530001      -3.220001    
  -3.230001      -2.780001      -2.250001      -1.750002      -1.000002    
  0.1499984       1.449998       2.599998       3.639998       4.929998    
   6.659998       8.569998       10.21000       11.34000       12.15000    
   12.86000       13.49000       13.75000       13.47000       12.86000    
   12.25000       11.79000       11.31000       10.57000       9.549998    
   8.429998       7.399998       6.639998       6.179998       5.859998    
   5.509998       4.959998     -0.5100015      -1.510002      -2.420002    
  -3.100002      -3.440001      -3.470001      -3.480001      -3.570002    
  -3.490001      -2.880002      -1.690001     -0.1800016       1.439998    
   3.219998       5.229998       7.389998       9.409998       11.11000    
   12.48000       13.62000       14.50000       14.96000       14.86000    
   14.36000       13.85000       13.70000       13.80000       13.66000    
   12.93000       11.71000       10.42000       9.369998       8.539998    
   7.689998       6.709998       5.609998       4.499998      -1.210002    
  -2.280002      -2.970001      -3.150002      -2.980001      -2.910002    
  -3.280001      -3.970001      -4.410001      -4.210001      -3.340002    
  -1.990002     -0.1500016       2.249998       5.079998       7.909998    
   10.32000       12.23000       13.76000       15.00000       15.88000    
   16.26000       16.08000       15.52000       14.98000       14.76000    
   14.76000       14.53000       13.75000       12.51000       11.24000    
   10.22000       9.289998       8.119998       6.639998       4.999998    
   3.489998      -1.770002      -2.710001      -3.220001      -3.120002    
  -2.690001      -2.570002      -3.140002      -4.170002      -4.990002    
  -5.120001      -4.590002      -3.490001      -1.720002      0.8899984    
   4.129998       7.419998       10.32000       12.69000       14.60000    
   16.08000       17.08000       17.57000       17.52000       17.03000    
   16.29000       15.59000       15.06000       14.53000       13.68000    
   12.48000       11.16000       9.939999       8.759998       7.399998    
   5.809999       4.109998       2.499998      -1.520002      -2.380002    
  -2.990001      -3.100002      -2.890002      -2.910002      -3.610002    
  -4.730001      -5.620001      -5.810001      -5.280002      -4.240002    
  -2.620002     -0.2900016       2.649998       5.859998       9.009998    
   11.94000       14.51000       16.52000       17.89000       18.67000    
   18.91000       18.57000       17.68000       16.56000       15.53000    
   14.69000       13.77000       12.55000       11.04000       9.439999    
   7.909998       6.429998       4.939998       3.429998       1.849998    
 -0.1100016      -1.030002      -1.980002      -2.640002      -2.980001    
  -3.380002      -4.220002      -5.340002      -6.160001      -6.210001    
  -5.470001      -4.250001      -2.730001     -0.8900015       1.319998    
   3.929998       6.929998       10.21000       13.38000       16.01000    
   17.88000       19.06000       19.64000       19.55000       18.77000    
   17.54000       16.25000       15.16000       14.09000       12.74000    
   11.05000       9.179998       7.379998       5.779998       4.329998    
   2.899998       1.329998       1.839998      0.9299984     -0.2300016    
  -1.370002      -2.290002      -3.150002      -4.240002      -5.440001    
  -6.250001      -6.230001      -5.370001      -4.030002      -2.600002    
  -1.190001      0.3399984       2.269998       4.849998       8.019999    
   11.40000       14.38000       16.64000       18.16000       19.04000    
   19.24000       18.71000       17.60000       16.27000       14.96000    
   13.65000       12.17000       10.45000       8.619998       6.809999    
   5.139998       3.599998       2.109998      0.5499984       3.379998    
   2.729998       1.699998      0.4399984     -0.8500016      -2.120002    
  -3.470001      -4.770001      -5.630002      -5.710001      -5.030002    
  -3.910002      -2.730001      -1.640002     -0.5300016      0.9199984    
   2.979998       5.699998       8.749998       11.63000       13.97000    
   15.63000       16.63000       16.94000       16.58000       15.68000    
   14.47000       13.10000       11.65000       10.14000       8.579998    
   7.029998       5.479998       3.889998       2.319998      0.8399984    
 -0.5500016       4.129998       3.889998       3.249998       2.189998    
  0.8599984     -0.5900016      -2.060002      -3.340002      -4.170002    
